Customer ID,Product ID,Order ID,Order Quantity,Review Rating,Payment Method,Subscription Status,Shipping Type,Discount,Date
bnjkwzfpi3grgvjtz4bpmi5iwlw9e86x,bbb86b735610e67c4d0a0610c3549a6e,viwzoulkf5ibscmu94xrktif3bml9u8h,6,2.5,PayPal,Yes,Free Shipping,15.63%,2021-09-15
ntdlx9siexy3qxtcwml5tijkhg65mygl,09ce9d0a4ed30c2c6c836670f76bf145,ewzapzir4dkg36pnxr3xanzllatswox8,9,4.0,PayPal,Y,Next Day Air,14.04%,2021-09-28
v8oo9mdd2jnganututlcxroknbalqahk,06933927ded931d544bbd050d0d3d345,wixxyn8np2rhdwkvi9zvriijazzzvodo,5,4.8,Bank Transfer,Yes,Store Pickup,13.98%,2021-09-28
gl2u7s4rtdsrortubwtqzgjsgfhtedmg,01eb9fd008be773f3299a73a30b6601b,9tifnp4z8nv1mz29qfh2myl2wgvo4ixi,11,4.3,Cash,Y,Express,13.47%,2021-09-08
hxpnlq0wmmzfjim6oon3dzwlojbwn3im,3e6eb5e1433153c8c898335e7df0f676,7sz80ud6nrixzinkna8xedypzbftajah,7,2.6,Debit Card,Yes,Express,10.39%,2021-09-03
rsjbb2k4sxic5agmvyv0diphwbs8u11p,0f61b3a75e534688921d4240df7e0945,vpyi58z8qjwgbzybfpj6fbtyaa7ffod0,7,4.2,Credit Card,no,Express,20.15%,2021-09-08
qpxzx4fzvlterox5ylyy7svt1jkmfapt,c4c4257e9c0a5257ed3affae5c568aae,te06bny6h4676mib1qbcvpwc6inpxpsn,6,2.8,Cash,Yes,Store Pickup,20.56%,2021-09-15
lrijjpchrkl6swyznet2cxf9njcwispy,e95846a4397cd254e4aab9fcb7b01618,ffaxqfritvwdpwhomcuxutwajmeqlexi,2,4.1,PayPal,No,Standard,89.55%,2021-09-05
yookhq0vdeourvcwvs4tvio8dymbfa58,44be3987862a36543ec5c764c1010dff,fgnylq0ff86qjasmacgkg8tmi1dztyl7,10,3.9,PayPal,Yes,Next Day Air,20.29%,2021-09-11
v9xshqy4r3qxt9ynwo7woojoofpqh8qu,b5b78ab35ed15a4cdefecd0983687dd3,ndz0ol25o0u3uxbx4exhlbezd8gyhzum,4,4.5,Cash,Y,Next Day Air,19.37%,2021-09-19
esllb6uxyejchvozguuph5brrsqzsguf,f147c37629c1bb9cb25e7a0c430cc956,pvedcdmxt3gr348upfqctbfqp6xr36wf,9,3.9,Bank Transfer,Yes,2-Day Shipping,7.89%,2021-09-02
k3bzjv4vcuodhymdiesn8omjttigt8wq,f11aadaebb7796882e964c8eab11de67,29xzziipwihxhq0b6rge5irwsoh5fyb4,11,4.6,Debit Card,Yes,Express,21.46%,2021-09-04
tvcvxsgkxcyoemluvrwnqqiznz8rskau,8f49bda7018693ea047b678570b75aff,b4mm2ljamdvrehto5bhuoty759ig8956,16,4.7,Credit Card,No,Free Shipping,10.42%,2021-09-22
e925ijpff08ssm4xvyyry6cmrj3v1o8r,8e23397768def32a4229d9e9972abca7,hef9um4qh2dq3bvoqzuugjw7ydg1b1ib,13,4.5,Cash,,Free Shipping,11.65%,2021-09-16
wzobtnaqoemzzkgmtaayirh8f3l8bavq,a2fe0812cb054d7c6aac5c53906d0214,mv6g5u9qsidrgmarjbjio0tatvgd4vtr,10,4.6,Cash,No,Store Pickup,16.58%,2021-09-19
l41kyxye2fovnvkhme2aw0hx8il5utms,abb82d4c43329468e2d4d23fe2c41ebb,w14pud0lqqrufhb8limuoz6wumvyqkoi,15,4.0,Credit Card,Yes,2-Day Shipping,16.29%,2021-09-13
muwxpru3gvghaxjzteupj2uyqkrhqzed,bf1700ab263aceb8e816c6669d97d874,45eov4ycmh9jnom4huxgmlkphta4nefz,15,4.7,Bank Transfer,Yes,Standard,18.81%,2021-09-16
5y6ktdueibharsagpmtg6xtwfnnvquko,b7e8a2e6bce81d0889af15ba4e19bd58,laeryjdto9euysyxqjoo7krcxshgrlpf,2,4.9,Cash,Y,Store Pickup,90.06%,2021-09-23
8lkqvtsny9zz6ams7igcsrpwskv9w6u9,0e53d0aee886c8ce67121688809df47f,xcoaxsxskurukivvlldqorfbrfpqxnip,3,3.6,PayPal,No,Standard,16.3%,2021-09-12
hrfr97ih2pdaqcooafsnvviy372oxqww,89d180e819d5a779ddec1f8737488821,bx2nuyzmqq6uunp1dyttvnxcgfewmba2,4,4.9,Cash,No,2-Day Shipping,24.24%,2021-09-03
09avhxnam4u08mtzgpwzpkyxlqznessw,bea2390e156362d5554b92c36031785c,npbfpxh0t9cbscw6ax7ok1a45saaxgld,6,2.9,Credit Card,Yes,2-Day Shipping,1.68%,2021-09-21
x1jhzbew8ifs58nbimw0kop1ttylwg8o,878b0321599e7f5c5a42e6418c7daca7,qy85fyqv1gfjtwjyfpnn88v1p8qmjbl9,9,3.6,PayPal,Yes,Express,22.68%,2021-09-26
ktho0uiuypof8uu8mcetnqvmwpa3zt8z,c9b831f0e052d1c305283cd2ca7cd113,w9tdx5sezxguaa8fgnuirkkyct5qpyn0,11,4.0,Debit Card,No,2-Day Shipping,17.13%,2021-09-26
7gl9x3oqhcelljmjskocjp6ykmsnfbsf,f88ba26e70913ad1a6561a7a08720cd2,czarohifgje9i0ncnpa232av4t6gpyde,6,4.1,Bank Transfer,No,2-Day Shipping,86.15%,2021-09-16
nsbcejstqo2pdviaqfnlawfzvwrckwvj,6b4a5300eaa73b694cb9445773c3a85e,yjgmomvouwh9ekshrgwxnpnwscruounn,9,3.2,Cash,No,Express,6.59%,2021-09-17
limvi3lqkougrrzhskjm8kvpstrs7uwf,3fb084f1186191a89384266adcd16476,z3semf3otaqpc1tl4soepbixx67ec9ql,14,4.2,Bank Transfer,No,Standard,15.78%,2021-09-10
vp0xyizphhuixodlzr9lwv3l3rrt3a1v,6969e33f733ef3180fad8d5a20be3971,joxcrexu7tgnoszzwtgd6iyjjhtnnsdx,3,2.6,Venmo,Yes,Express,13.19%,2021-09-25
wcymnmjzi96wyypkkip5alpuejcbqyto,133c2689da862425e602f2d918302344,hps3o2xhszf3nhkhlapbw3mntyyraltt,6,4.2,Debit Card,No,Store Pickup,17.41%,2021-09-11
2lhjadk0vtnhzzlkbvgbvaz6hulzsipi,265593fa0ecc61e774d5de84de4305da,hw0atp8bi7uq0juxufoye0yivmvtft5a,9,2.8,PayPal,No,,12.51%,2021-09-10
cmdkoxkdsoolr6ihiztwuvcmtqsclwxo,6dcfd5c6946006b66368a7f3df018b43,wgehu9vjxix15ggwctes4u39gr8q156x,7,3.1,Venmo,No,Standard,16.81%,2021-09-08
ocoixduybznrddyknylsfiyopcb2kute,864412e8b271d68c7efeb75f2b2ed27e,7tuqwewqt2dtgmtcrsvo6txxvxl00fod,10,4.2,Cash,No,,14.44%,2021-09-05
q5nluq0bhsbpzt13wza1d1kjsfhuztb5,04d9b191bb8735bfb571758eac48be82,md5lj6opzkeetb4s6xgsdg5t5e5epa3b,18,3.6,Credit Card,No,2-Day Shipping,15.4%,2021-09-14
zbrosbderc3sojr283tfzkoadbacgo3f,6b267f42b0db7ef8690a2a280e453971,oljzuqgpxqq9baqoztespanyig2zikkn,3,4.0,Cash,Y,Standard,24.14%,2021-09-02
4c80rwy65boe9ttaah6x2g1vurwo92q8,b671e0ca78dc89ad5cdbdc5de328b04e,u2fuyjrqrcrp7w5cr9qfyjxlbhv8wupl,3,3.9,Credit Card,No,Next Day Air,12.53%,2021-09-06
b4x5lkivocvocgy0bhuyzpx01yzclruj,76b7836536ba1b01123ad6b7bf6b0c7a,q9xxi63ejl3ddnbqobt1k11tkp3p5ddt,1,3.7,Bank Transfer,Yes,Free Shipping,4.93%,2021-09-18
cji1lssnieo6igrc13l4wymbqcxadyuc,a39d2ead49c5b04b7a889e292077086f,jgszx40uk3hd5rysxyld3jmvswrlzrjf,17,4.1,Cash,No,Next Day Air,6.61%,2021-09-16
bicrglu80edbf4rhjik8jwmtiklvzkhl,5119406c1f78918b026521a2e2c2b9fe,msksvue8bqvqahluepwipnjkm7god2ef,17,3.0,PayPal,No,Next Day Air,12.85%,2021-09-29
orpj4xfmtngapcnhwsboyc6j79lfrnbe,a759b50888256b87b2d4942d2e2856f7,v6pxvli4bus97tkpkbfxnedy6tt8vak6,14,4.2,Debit Card,Yes,2-Day Shipping,20.8%,2021-09-01
izpujwl6h3pssy1wyghhvcjmgrk5odty,c3d534c46994e4ce309434a52022b8cf,y6a0xtuauyakziwehjnclf1i2i04htnu,13,3.8,Debit Card,No,2-Day Shipping,23.89%,2021-09-04
xuvvjkk7rdlgzsywhwvdsfihuu17crhb,eaeb8197584e4de28fb8d4e3834072dc,t6qjgiqbvktb0fpxyzgaz8xv4tldv2ni,7,3.2,PayPal,No,Free Shipping,11.74%,2021-09-09
5ser4kl7iqzkwsg0xadkgtbcvagmxdaa,deeb24fb6c212e0ec550ce369509e7c7,oofrynrmgu4iartichho6dbcltubc2mx,5,2.9,Credit Card,No,Free Shipping,21.52%,2021-09-22
aqgqkryvwpyftofi6ti27soqrp2p96fe,786c0b2a85e0324f387f5a64958600bf,bchaa0z4d3ccxcnokwh1b3icxlllqdbe,14,4.6,Bank Transfer,Yes,Next Day Air,18.14%,2021-09-26
ok07mn0eey66tfkns2akevh42bvmmajt,c45e2d531f676121ee42a7e76e31f6f6,piw2wzyevl8qh9d2fs9u8bknkszdsxds,2,5.0,Venmo,No,Express,16.58%,2021-09-20
2rjhrm1tsmv6yo9attjowljbr0kaizuc,c899e69eeaf0dd67fb9ebd03b52f0c0c,tz3wo9huxczhm04micodjwywtlsjqlmh,10,4.8,Cash,Yes,Standard,13.69%,2021-09-06
cijgkcln0vl55qke1tqlumo3iio2hebq,299ceb6bafca145050eb7b4f12e4daaa,3ltjiemcji06zb2jafypngcyhnutb1g8,5,3.6,Credit Card,No,Express,14.11%,2021-09-05
6jdvgqqckq1djs30urw3qiy8y0swg7oy,0fedbc0dfa3f64d415e454bb3c8c96bb,2kfgpgpt5dnbfujqrkzzdxvoimifarq9,7,3.5,Bank Transfer,No,Store Pickup,14.12%,2021-09-12
qa699skqdgse37llop2xrtjkz8ld7w5g,debac2bdb5b5597c06bea22d2509a0c9,tv2eemd6pwoool6p4kr6rgx6uobx09ph,16,3.3,Venmo,No,,0.11%,2021-09-07
4j7gjevg0fucjn7wx5wu35tg4nxvfhj7,f0d151b0b23d1065fc5fad46c810585b,x9ghfechqbqqzgxqce73avn4e6cvc8md,6,4.5,Debit Card,Yes,Free Shipping,23.21%,2021-09-02
cs2u2omovwfc9vqrpt1f7amydgnng7yi,17660b3dfcdce36fa4bbdd70caee5ee8,kemrmhkcuefmdagyi429wacrcqdxt95v,6,2.9,Bank Transfer,No,,7.14%,2021-09-18
yjafwnobxnj6w48vru0xwdp74gw6br9f,d4dd9fda4185836970bddb4da879cb9a,qztztiv2okstsuqg9usdmbuisvmuwsmm,12,4.5,PayPal,No,Express,18.56%,2021-09-30
k3ht9ibwbzhwa7u6fhxc8voh7sxtuvcc,337803dd4a4b62d21769243946fb3bb4,epxd3c43khbr4tfqi2j4gmgykupotsi2,4,3.9,Venmo,Yes,Store Pickup,24.67%,2021-09-17
vkwtgjxluixwm0yte9xigwps6dmvtite,491f1320c1700fbbed7c43809afb8966,6cr6g7ayduc9vgczwsokkujmjsutqx7p,15,3.5,Credit Card,Yes,2-Day Shipping,8.41%,2021-09-26
zdop0aoktwx2ewj1abwkwy6sorsia7yi,001ea8215e519a8388c1f1574662550e,wgwqtys08dsk3uckqecyypkmuege80ag,13,3.7,Bank Transfer,No,Store Pickup,11.06%,2021-09-12
v4wrbuuhdroal0woad3umaubsspz8hjb,74fd73330670b0e946b62f9a8077b424,id6lp4lzn3bfgbn4sjka92gl3lwsh39m,9,4.7,Venmo,Yes,2-Day Shipping,14.13%,2021-09-25
e2xgtloweqqvnhutkczudsyu2h8kjkrt,d9eb921368c5cea77d1c363368a80426,ptkflzy7xfvrras4t9mijnnt2f66zcvu,6,3.1,PayPal,Yes,Standard,21.36%,2021-09-05
cupcuklspuxlmtvtqosymzxuffhkyyka,4cbd5bd86ab2f21945ca289fc4c401d0,w2zqyj4tho4yhqjzoamnbrcflvhhnzkb,15,2.6,PayPal,No,2-Day Shipping,17.77%,2021-09-13
bkqjcebwi19qyicydekiwnfs5vmv2czq,1ab96661ce13387aea46114b298dc2da,sj141ch83em4g9uxb4fcs19akimhmudi,6,3.7,Venmo,Yes,Standard,15.85%,2021-09-06
yzxeo5htchqqkkyyv4op8akk4bij3rti,b48da67f0a050112a8874a42ed6fb341,yx7yraznsxppkw3chtasjnvbcdipsma5,4,4.0,Credit Card,Yes,Free Shipping,7.85%,2021-09-14
w29n9r0z1zqprbx5izeeivfnajosvtru,a5f86ba3063392a7f13ee5e98ef65a07,ybudgnp6fjlntq4rsbif5oy73inhk8mq,8,3.6,Debit Card,No,Express,13.99%,2021-09-07
ze0bnbq4stbilv3mopdskifyvme8sliy,99c411680717730f4fe2583797a83443,uymnce4lb85ddaybkzltuymvdgb1ve5c,2,3.0,PayPal,Yes,Next Day Air,22.66%,2021-09-11
0cyuv78ebnodjoysygl8nrbo4788zktz,d1ad6bade6ace590ef93621398ec43a3,8r0i9bwigomi2kbyditliqoecezcfs9b,18,2.6,Bank Transfer,Y,Next Day Air,9.03%,2021-09-20
xpkfmqh5xciu4e8dpvj99cgttlssovcq,0c9eb56d53ae22e149e1a74b1e26e2aa,nkehrjumimbdppfovfznolj69mo7yzeo,12,4.5,Cash,no,2-Day Shipping,12.86%,2021-09-14
6qqc3zfycyi0va15zb6fpascqrzuknxy,fec734b344cb5b4229f470c7d2e2aba2,qcsj6l1qxkrzizimff5e3tz50pjxjdmu,3,4.2,PayPal,No,Express,59.27%,2021-09-08
bxhjxdm5vh6uq9hdw1rfsz1glkrou1v9,2a401a4f95672bd2866067ee89fc3889,t1rbawalsumcjibyjeq0c2l5srtez7qh,9,2.5,Venmo,Yes,Free Shipping,13.74%,2021-09-14
qwcjj3p4akqggfgzxcjgumdxam2wsi8u,e7a47e68dfebc577ac771e4338b8dc78,mwg3fcirzlww7vpkb5x1kks2pw5hqjpo,9,3.1,Venmo,Yes,Express,85.71%,2021-09-12
xqcelipovxyrhtc5pvxzeogfqxugiunr,ae914d1c2339dbbb2adf20df765da4a8,a2nipcqaddiynfixjuac6f3cvnyibzpw,14,3.6,Bank Transfer,No,Standard,0.86%,2021-09-11
ul1dgstdimzhzp2joemkql0jseaoip5a,50cc24c5841a745fef263583bafb673c,uw1kjhkpgzhrj00naxfrzim7do3zeul1,5,4.7,Bank Transfer,Yes,Free Shipping,13.91%,2021-09-28
gl2u7s4rtdsrortubwtqzgjsgfhtedmg,6f12ed34925f9493750ec9bff68acca2,xc0gwjbrvrkcix8tn461chpyzsu3ytsu,1,3.2,Credit Card,No,Store Pickup,6.07%,2021-09-15
gzeeqcmcaxmdyqhq9dl1chwpjo1mfcrd,68efae2395d0fc33f390e498d294f075,2mrnvuesj1angay1vrsa3cwxcezr9mki,8,3.9,Venmo,No,Store Pickup,13.56%,2021-09-21
o6nnxex9aeyvzzxkzxrcaaskxrvwcfg2,f37069f45ad913824c144aac1f22037e,t7c42v0as4gk6824jqws5voisaqf9a3t,1,3.5,Debit Card,No,Free Shipping,15.01%,2021-09-24
xgo5xsisp9uhiaug90pasuuxnzmt3nll,f9fcf95c7cde593c75cd083461e37f25,xtoxtproal2uv3uvui7vkt2l6ta0szdn,9,4.4,Debit Card,No,2-Day Shipping,1.4%,2021-09-03
ziyxi0qdpg1qyuc3roax83ntr7yncmif,2c3d19b55b2a962d55c547873f4f163b,jaezbftkqbaj9kxd84ter2bm3gmx41pp,6,3.0,Debit Card,Yes,2-Day Shipping,10.22%,2021-09-11
lxivgecepcnd0qrfryrss4llk7ogeeir,63551190b537a0401f47061c86f91be1,ujzuycapzi1jr7hgniq0g8iz3litjajp,3,3.0,Debit Card,Yes,Free Shipping,11.21%,2021-09-12
puj6q3arvsamdsf0ka7oami9528ov5af,49189357316259ab7eef1feb8565e9ff,bik8qntx91uxjovhzgdpws7hkrwgvcm1,1,4.6,Credit Card,Yes,Standard,15.37%,2021-09-18
w1ni1jsig4fq20vzn19mqtdatxh0gqsv,851527b3d55268ad90882ddd704bb6bd,3dabzasfaqoi9du2hico4iwynwhzlior,14,2.8,Cash,no,Standard,12.0%,2021-09-15
xm0vssgcpozwwmynmddaoyi5yrttrabh,dc6e46eff94185e62df83e661f6f8857,qb5aorbhh9uugbmirvslcjohijjreldu,10,4.5,Venmo,No,2-Day Shipping,13.46%,2021-09-09
8hiuo69mdjfl4v7fhxjjnc7gbfvlnmwa,bf70caea58afe4821e785b4e5e7a3e27,uexwsn0zhvhuzb3ec7grqy1uaunxytzk,1,2.6,Debit Card,Yes,Store Pickup,30.3%,2021-09-08
iskyi42nxi0pztoflthx3uhx92jpxg7e,db8c943902a200700f69975e4aeb7cb3,lufbpclopgl9pukdskgt4x46byxtwadi,1,4.3,Debit Card,Y,Standard,5.98%,2021-09-01
5qheoaqw3tukz3iogxf28qdfad7ci3qi,4f071659d238aeadd9325cd25f6eb9d7,2crtwqw8h9hmecyfrfg9debvgd79mdwi,3,3.7,PayPal,Yes,Standard,8.94%,2021-09-14
gjwjuipevexgnsew1c7s11jgennczwly,99bcc7e6923207162fc7d500353fa755,3yeelddbezepgdzpuuzyxykks5rpwt6r,10,3.1,Venmo,No,Standard,12.1%,2021-09-20
z5bvrcz6xq1y0p67kuwqhbdexjjwgyjt,02cc5287da33c0717353f53575fac6d4,sox58qlbthvngzxvgtdwyhtwkrp9ihyz,11,2.8,Cash,,Express,15.67%,2021-09-25
06bowhe7xr4dgm4gpnyvx0wavpmk0pol,43821911faa35e0aeb69d20c833349f8,gwxswg421mfrxyeezxyr6orhuz0kvnq4,10,3.8,Bank Transfer,,2-Day Shipping,4.1%,2021-09-22
s9xvrf8oqh4i1cfnllxhrgjipukdcnye,06faf081994a1a891dbadf83eb3605cf,wagvtn3xm79nichlbuefmkgcdhwhglit,4,3.8,Venmo,Yes,,6.81%,2021-09-11
oye6hkzef5zkliiyfnglaqucanifsxka,8ef3f7de64ec72696121dcc0fa4d937a,lacawsb9y9kegbh8on89q39ergcte2ya,1,4.2,Bank Transfer,Yes,Express,2.25%,2021-09-14
1ts6xspq2dk1oggamai0g7wjimjjlw6l,0c6657ff6414e42da98916701462334b,8qejv7opkmijogsfhcrgoq37rvo6sjf7,10,4.4,Cash,No,Next Day Air,22.2%,2021-09-09
vaucpfhbvztwcrhb0ajjqtocywmvwjoz,af10ce418f01862b52b5b3a0e207ff95,wrnxp8gpxafmqfjoxgjaier6dnh8negh,9,3.4,Cash,Yes,2-Day Shipping,48.66%,2021-09-26
d9brbnprmr1dlsjzjf9mpixtkjerl4zz,76d66b24958ea0920ead8b36df3ed123,3qg8zdrsogfnqg8mrk72zbh0xlsiow57,16,4.2,Debit Card,No,Store Pickup,15.45%,2021-09-13
wjezm0puqtar2wdhdcuppoz92tx5wtt5,6a641f71e90198d990faec4f8a50b62c,nafmhgtg2zqgdcawr2d2affk17oe2e70,13,2.6,Debit Card,No,Store Pickup,0.94%,2021-09-12
7vviyuebzvgsshmwswgnmwkpw0wpq3a0,a6e065f80363af76949cdbd7091af855,3vutt5uwwb6dxddyxgy0gqh4lpb8rmyi,3,3.3,PayPal,Yes,Store Pickup,1.53%,2021-09-06
mfvkgpcremyqm75mugpbzmsqoyuebecm,82d646aa2c9d9639f869ef601693ca93,eaokuiza7xylcyetoer4lcjhl2xslgoe,3,3.8,Venmo,No,Store Pickup,10.41%,2021-09-21
c0gay7xdoefnhucmmvz55hlex4y7zsjm,d6691080d49abb63325d00a11ad3fc5c,2eby1f0gphrxdrmlni8kfimq8lnfu480,4,4.6,PayPal,No,Express,60.91%,2021-09-09
70tkpmo8p41hees5jxcfhdhcrphz74el,aba931611f011263967d4dc36a8a836a,hibktowsxjl6xgqi9eyvxvitkmhlx1ce,14,4.0,PayPal,No,Next Day Air,19.67%,2021-09-29
dessmmhbn211i1rj1r8pwtfih4no9ocz,d25a70e80b554fdcc4d53a7939a1cd81,zvfme926r1sxzhes08m7z3lesztwjnoy,10,2.6,Debit Card,Y,Store Pickup,41.94%,2021-09-29
gxlu7nizisjkvrjpohkduxlu0khysrzc,c385c1aefbad2345bb6fb02340938f35,1acpj6oaj6fj1qungjwqyohwn5c9a8ey,6,3.0,Cash,No,2-Day Shipping,6.59%,2021-09-20
7hckvtwlgmmicmzi42kt0fcusbcujzqv,cd750dd8a8dbe8ce4a6376df6dcfcd6a,cqpjjigtspzhgyyw6ud2hekwejserupn,9,4.3,PayPal,No,Standard,15.81%,2021-09-10
dy7np2twh2rotojajlzfcfhwb4rwm9gc,f31bfb4819c532127aa16ddf8760c57e,kho36xkv2fgirqnibszcuvty8x9xm9fg,9,3.9,Venmo,Yes,Next Day Air,14.92%,2021-09-05
phiaebsddeinlqln53l4jof9tdhp3aoa,848632d1c873d44ba1ff862a62493cd4,ixvwzkf4hctr0uqvunlg4xh89omb4sdq,7,3.4,Cash,No,Store Pickup,13.93%,2021-09-05
9nmbqy9uddz2hauil5vonqjona7r53cm,a67b91efac20e3ef130d4a888964ba91,gxmqowskgs61xiohequvgfppfwgkimzc,3,3.9,Credit Card,No,Next Day Air,8.74%,2021-09-02
mmxicoagxtdrxuvn5vsf8evtel6orfg4,7c5341c9d392573ce173d1cb881deb70,hoaut91inscxnzgkvnnkdljgtokjp3hu,16,4.1,Cash,Yes,Express,1.8%,2021-09-19
lhnu2pzqfpesoyk1dy2ojeyiurrxrtut,9d1286fcb4aa0177f5dd745f3f32b024,qjsr175tdugmej1be0zurtwhx60x2ixh,3,4.2,Credit Card,Yes,Free Shipping,94.84%,2021-09-03
zppowrompq30l747ymtmjdegwi95ivg7,dadca8e1949dc7b6e1810ccdbd4eb407,pcdociiz1aidmsjfww9aqpee3iovas8p,9,2.7,Credit Card,No,Express,13.91%,2021-09-07
sth107wnou5rishud8avqlnurghplvqo,25a1fcc6db40f86566c5f2d902407b15,mylhbkqbqxadmeikuxzmvtacmquptrul,11,2.5,Bank Transfer,No,Express,16.37%,2021-09-09
iynposnndiroeayyqhqjqnu0yjqndaah,19d150365d798db47cccf1622b6ad754,4dbl92usuh0dwjjlewuc324sy2bxu9en,18,4.9,Venmo,No,Store Pickup,15.22%,2021-09-03
w1ni1jsig4fq20vzn19mqtdatxh0gqsv,21b0373d9bca4e4f8f3de13315c0f289,i8xyqc1mhpkgawm2u4bubsyfqlv3rkua,4,2.7,Cash,Yes,Store Pickup,3.14%,2021-09-28
ravialrbltoatoehvhjpmzglf6rgywmn,1357fddfddd66a15d786fe4388e0139e,fybdy3sqfcbwi6enltsaa0r4cerso1en,4,4.0,Credit Card,Y,Next Day Air,18.63%,2021-09-07
5os0ohh4vyfkyvb5ubhd6tv8axq1pd1e,5fc8a1626a1fb8314397903460114365,omioulyf8ghhlvwwzv0lw3sq0ycxnoel,2,3.4,Debit Card,Yes,2-Day Shipping,16.16%,2021-09-18
kagpwrtcgwlzzffo4nwzdvuo45vumfdr,9971e711d5e6e11572e8d42990397ecb,ge1ruka8m7vsppiwpbdie5kyj1s6wzpl,18,3.2,PayPal,Yes,2-Day Shipping,13.99%,2021-09-01
8sy1otvll6q78b7bm3dfcybncr8fsoqt,efe905e97d20aaf830f4ac451b230ac1,ibirqnijclxmnj6isfssnxvwlav7lmjh,8,2.6,Credit Card,No,2-Day Shipping,1.81%,2021-09-07
rtbfo97jewe2gah16nvulisfsnq42wfk,90ae56a6d00123229d1a823b96fbfca2,ejvg4llquzorwbe88orxj2qv1tykxa6x,3,4.1,Bank Transfer,Yes,Free Shipping,17.44%,2021-09-21
etyywlyb0vqzlgyfg4ynxaorgluf9gsj,d00efe3e71f5a18ef048dd2023bfdf00,mudpfpdydmdvolt9rrpylqwgqvpvbsqx,6,2.7,Cash,No,Store Pickup,16.32%,2021-09-25
ratgcmzp1bmlwykjwfyk7rwlfbf4m8pj,32cea4fe79639908e26dedb2438d706c,ijvjbxs3mrzbmjq7qxw2al8hc075f7sk,4,4.6,Cash,No,2-Day Shipping,7.69%,2021-09-03
85yymfn6qmm2eohogvxo1lix7aztq6b3,26e5d6bd29e1c9ab2ddd6ae0e5e2cb5d,xmc9gogdfkdmyih9eucdzfwlcw0uq1zb,5,4.6,Debit Card,No,Free Shipping,82.43%,2021-09-28
eyvpajf6ev5jstblb7w4iv4jto3igtxz,d7926a1820526643612bbc64ee297b0c,asyccpkc3xip00ewu13ram0o2c9vgopb,3,4.6,Cash,Yes,Express,16.5%,2021-09-05
7rnyissc0en2srrvvaliuoj07dfdtiaw,37a975657810f6a0b4cf9110f4902f1b,eccmvjkd50s2ay5mbyjywlotjxz332hf,6,3.7,Debit Card,Yes,Standard,75.62%,2021-09-13
wjkhgcqn1ctpqctbyxntzp5ymzc1luvx,462845f34a621391d92626b4a7d241ef,dpyquc3av2vj9llx6ychr0ofrp0efkgp,17,4.9,Debit Card,No,Store Pickup,16.07%,2021-09-09
8sy1otvll6q78b7bm3dfcybncr8fsoqt,96b8457c146930ec480636e3ccfa6c81,0furtinc3l83quzylfxz9x6iiubglp91,4,3.2,Venmo,No,Store Pickup,14.42%,2021-09-02
8rpxlpptlorb9uznsxveeizq2s9zjboa,9289171a3174690545cbb240b46078bf,atdfdhsbm3vnmqjmqvcfqsm0b8gkpkml,7,4.1,PayPal,Y,2-Day Shipping,14.84%,2021-09-26
bct2nudrabwmjqw1sfx7dbgixuenbqxm,19159718f3c02c87abc1774caba73a0f,1a4vmkpbn5b5rj69vfsvqhrjcm0g8dpy,5,3.2,Cash,Yes,Free Shipping,15.87%,2021-09-16
kbykelxam3rnnespfg4clxrlbbwiodg6,c8482f5eca970866c09ef79b0bc525be,mrsffeax1wmwbcnk2leiybztat0mgjri,7,3.5,PayPal,No,2-Day Shipping,83.58%,2021-09-21
wnnj0ihfbiivjlkz4hdrwatnisib7cfq,bfd72e8952f19fcd1b7cd5e69030259f,gxz62eavjmvurouj1ezvshse0qcafvnh,9,4.6,Debit Card,Yes,Next Day Air,16.86%,2021-09-30
outr6h81btmefr7nbqn9zbi3mylfebrh,3f95ac50f0aa777d038b80c1c85246ef,git7ipfkhyieaxzhcqfragapvltwlles,8,4.2,Cash,Yes,Free Shipping,4.59%,2021-09-03
labudl80c1wyl5tohar1p71q3iqcuweo,307919c5f8a5dbaa6a82c228558515b4,c7gud3c4kfppp8exbhwxzu9wkclpkhxv,6,3.4,PayPal,No,Store Pickup,20.63%,2021-09-30
fzd75grufcuvmcdkp00svtcwggozpluk,9753f3f7b9960774cf6bc072fcf9432b,nq7kxeyuiga5m9m0yeazy4vku2eq7zmc,4,3.2,Debit Card,Yes,Express,14.82%,2021-09-21
kyspy7mumkqrgs6lewbkh608sd5phwk2,4b8e2d880c73646db1dba845a5f98541,zm1xrfhpirlwoejswlupepg5kliuzwcx,18,3.6,Debit Card,Yes,Express,12.85%,2021-09-02
d0iuf7cbcu4cjzgyz5vaeu2aolqg4pvg,ddd40ee7127149dc4455b87928674b7e,cikpsmuhwlamf6i8linbqc1sgsb6xu5y,3,3.5,Debit Card,Y,Express,30.02%,2021-09-26
gk6roindc8swzhnmcwgy0943jpb7lwml,77e3212692b68c15c3784fb91499c836,ta0hceiuqtgy39xbow94gllwax1ohdx5,16,3.9,Debit Card,Yes,Standard,8.59%,2021-09-14
b6zti3gc3tb7ogvgst1hxzbstfifbbf5,101a30569cf2a233931b9597dbae7913,ktrphyhzijun8f9kcc8srdnngty4ilxg,6,2.6,Bank Transfer,Y,Express,5.06%,2021-09-30
